OBS.,ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
7455352,0,83860,0,49,2,1,0,1,0,1,0,3,0,0
7455355,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
7456232,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
7456247,1,14240,0,26,2,1,0,1,0,1,0,3,0,3
7456525,0,140270,0,27,3,1,0,1,1,1,0,3,0,0
7456680,0,24060,0,23,2,1,1,0,0,0,0,3,0,0
7456803,1,19130,0,36,2,1,0,1,0,1,3,1,0,3
7457261,0,46110,0,32,2,1,0,1,0,3,0,1,0,0
7457318,1,13460,0,42,2,2,0,0,0,3,1,4,0,4
7457949,0,46230,0,40,3,1,0,1,0,3,1,2,0,0
7458387,0,13660,0,22,2,1,1,0,0,0,0,1,0,0
7459357,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
7459606,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
7459680,0,23970,0,35,2,1,0,1,0,3,2,4,0,0
7459847,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
7460219,1,26220,0,34,2,1,0,1,0,1,1,2,0,4
7460277,1,19340,0,26,2,1,0,1,0,3,0,4,0,2
7460570,0,22250,0,57,2,1,0,0,1,1,0,4,0,0
7460612,1,19840,0,47,2,1,0,0,0,3,0,2,0,4
7460771,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
7461471,1,10920,0,49,2,1,0,1,0,1,0,2,0,4
7461620,0,65600,0,24,2,1,0,1,1,1,1,3,0,0
7461907,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
7462587,1,32350,1,26,3,1,0,1,0,3,2,4,0,2
7462658,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
7463295,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
7463386,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
7463641,1,3380,0,52,2,1,0,1,0,0,2,4,0,4
7463888,1,15160,0,43,1,1,0,1,0,3,3,2,0,1
7464055,1,34160,0,27,3,1,0,1,0,0,0,2,0,2
7464201,1,40200,0,27,2,1,0,1,0,0,0,2,0,2
7464360,1,90550,0,35,1,2,0,0,0,3,4,2,0,4
7464670,0,34460,0,42,2,2,0,1,0,0,0,4,0,0
7464740,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
7464862,1,29100,0,34,3,1,0,0,0,0,0,3,1,1
7465911,0,83350,0,47,2,1,0,0,0,0,4,4,1,0
7466015,0,9470,0,38,2,2,0,0,1,2,0,3,0,0
7466089,0,50960,0,30,3,1,0,1,0,1,0,2,0,0
7466391,0,42100,0,26,2,1,0,1,0,2,0,2,0,0
7466512,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
7466745,0,13720,1,36,2,1,0,1,1,0,0,3,0,0
7466752,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
7467280,0,68720,1,55,2,1,0,1,0,0,0,1,0,0
7467915,0,67580,0,31,2,1,0,1,0,0,0,2,0,0
7468366,0,68720,1,55,2,1,0,1,0,0,0,1,0,0
7468379,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
7468824,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
7469222,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
7469469,1,44730,0,31,2,1,0,1,0,2,0,4,0,2
7470599,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
7470782,0,48170,0,31,2,1,0,1,1,0,0,3,0,0
7471455,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
7471463,0,15530,0,44,2,1,0,1,0,0,0,2,0,0
7472550,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
7472568,0,28640,0,34,1,2,0,1,0,2,0,2,0,0
7472952,1,14120,0,29,3,1,0,1,0,3,0,2,0,2
7473123,0,19870,0,21,1,2,1,0,0,0,0,2,0,0
7473169,1,13130,0,20,2,1,0,1,0,3,0,4,0,4
7474012,1,7540,0,38,2,1,0,1,0,1,4,4,0,4
7474338,1,15970,0,40,1,2,1,0,1,3,2,2,0,2
7475317,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
7475421,0,93980,0,28,3,1,1,0,0,1,0,1,1,0
7476031,1,21970,0,43,2,2,0,1,0,3,4,3,1,4
7476734,0,68360,0,63,2,1,0,1,0,0,0,4,0,0
7477042,0,14420,0,32,1,2,0,0,1,0,0,3,0,0
7477443,0,39310,0,46,2,2,0,0,1,0,0,3,0,0
7477580,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
7478381,0,42810,0,23,2,1,0,1,0,0,2,2,0,0
7478610,1,15210,1,31,1,1,0,1,0,1,0,2,0,2
7478847,1,41690,0,28,2,1,0,1,0,0,0,2,0,4
7479514,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
7479590,1,72380,0,32,2,2,0,1,0,3,4,4,0,3
7480087,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
7480209,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
7481224,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
7481435,1,7540,0,38,2,1,0,1,0,1,4,4,0,4
7481592,0,25700,0,21,2,1,1,0,1,3,0,2,0,0
7482745,0,23190,1,33,2,1,1,0,0,2,0,1,0,0
7482796,1,12830,0,25,2,1,1,0,1,3,4,3,0,4
7483341,0,27120,0,41,2,2,0,1,0,0,0,4,0,0
7484097,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
7484165,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
7484596,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
7484662,0,22350,0,33,2,1,1,0,1,0,0,2,0,0
7484703,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
7484887,1,43510,0,48,1,1,0,1,0,1,4,2,0,4
7484968,0,20390,0,22,2,1,0,1,0,1,0,1,0,0
7485044,0,63500,0,31,2,1,0,1,0,0,4,4,0,0
7485183,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
7485420,0,67610,0,68,2,1,1,0,1,3,4,2,0,0
7485638,1,9090,0,36,2,1,0,1,1,3,2,4,0,4
7485850,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
7485932,1,11540,0,57,1,1,0,1,0,3,1,0,0,4
7486099,0,26710,0,50,2,1,0,0,0,1,1,2,0,0
7486514,1,12620,0,25,2,1,0,1,0,3,0,2,0,2
7486605,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
7486723,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
7486777,0,48440,0,33,3,1,1,0,0,3,0,0,0,0
7487126,0,83180,0,42,3,1,0,0,0,1,0,4,0,0
7487148,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
7488699,0,4330,0,24,2,2,1,0,0,1,3,1,0,0
7490016,0,19430,0,23,2,1,0,1,0,3,0,1,0,0
7490094,1,23370,0,36,2,1,0,1,0,1,0,4,0,4
7490400,1,10280,0,36,2,1,0,1,1,3,0,2,0,3
7490797,1,36500,0,22,2,1,1,0,0,0,0,1,0,4
7491000,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
7491767,1,12950,0,27,2,1,0,1,0,1,0,1,0,1
7491963,1,30770,0,52,2,1,0,1,0,3,0,2,0,4
7492583,1,47950,0,30,3,1,0,1,0,1,0,1,0,1
7492962,0,29690,0,25,2,1,1,0,0,1,0,1,0,0
7493094,0,8360,0,23,1,1,0,1,1,1,1,1,0,0
7493107,0,26710,0,50,2,1,0,0,0,1,1,2,0,0
7493202,0,25790,0,33,1,2,0,1,1,0,0,1,0,0
7493746,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
7494334,1,27450,0,32,2,1,0,1,0,1,3,3,0,2
7494407,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
7494409,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
7495690,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
7495815,1,11260,0,21,2,1,1,0,0,3,4,1,0,2
7496931,1,15330,0,38,2,1,0,1,0,3,0,1,0,3
7497148,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
7497243,0,9310,0,32,1,1,0,1,1,1,1,1,0,0
7498004,0,8020,0,37,2,2,0,1,0,1,0,4,0,0
7498774,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
7499505,1,10760,0,26,2,1,0,1,0,3,0,2,0,2
7499722,0,12820,0,32,1,1,0,1,0,0,1,2,0,0
7499833,1,12130,0,47,2,1,0,1,0,3,2,4,0,3
7500240,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
7500372,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
7500870,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7501289,1,12870,0,45,1,1,0,1,1,3,4,4,0,2
7501661,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
7502385,1,21410,0,35,2,1,0,1,0,3,1,3,0,1
7502643,0,61430,0,58,1,1,0,0,0,0,0,4,1,0
7503050,0,7500,0,27,0,1,0,1,0,0,0,0,0,0
7503223,0,27180,0,20,1,1,1,0,1,1,0,2,0,0
7503445,0,10420,0,33,2,1,0,1,1,1,4,2,0,0
7503501,1,26970,0,32,2,2,0,1,0,3,0,2,0,2
7504249,0,12820,0,20,2,1,1,0,0,0,0,2,0,0
7504423,1,15200,0,63,2,1,0,1,0,3,4,4,0,4
7504901,0,147820,0,60,3,1,0,0,0,1,1,4,0,0
7505693,0,12820,0,32,1,1,0,1,0,0,1,2,0,0
7505998,0,25380,0,47,1,2,0,1,1,3,0,4,0,0
7506863,0,35520,0,27,2,1,0,1,0,0,0,3,0,0
7507779,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
7508088,1,7080,0,38,1,2,0,1,0,0,0,2,0,3
7508410,1,46570,0,30,2,1,0,1,0,3,0,2,1,2
7508713,0,12400,0,48,1,2,0,0,1,2,1,4,0,0
7508727,0,47360,0,25,1,1,0,1,0,1,0,1,0,0
7509571,1,18600,0,34,3,1,0,1,0,1,0,0,1,2
7509662,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
7509759,1,17660,0,21,2,1,1,0,0,3,0,2,0,2
7509837,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
7510068,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
7510084,0,79800,0,27,2,1,1,0,0,3,4,1,0,0
7511059,1,15740,0,50,2,1,0,1,0,3,0,2,0,2
7511664,0,62290,0,23,1,1,1,0,0,0,0,1,0,0
7512499,1,26290,0,29,2,1,0,1,0,1,0,2,0,3
7512678,1,59650,0,30,3,1,0,1,0,1,0,4,1,2
7512752,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
7512863,1,24040,0,26,2,1,0,1,0,3,0,2,0,2
7513039,0,11880,0,39,2,2,0,1,0,1,0,4,0,0
7514158,0,18370,0,34,1,1,0,0,0,1,0,3,0,0
7514331,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
7514699,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
7515471,1,19840,0,47,2,1,0,0,0,3,0,2,0,4
7515734,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
7515740,1,47880,0,26,2,2,0,1,0,0,0,3,1,3
7516983,1,15430,1,33,2,1,0,1,0,3,3,2,0,2
7517090,1,13910,0,27,2,1,0,1,0,1,0,2,0,1
7517627,0,38440,0,34,1,2,0,0,0,1,1,3,0,0
7517722,0,7660,0,66,1,1,0,1,0,1,2,2,0,0
7518446,0,21000,0,37,2,1,0,1,0,2,0,2,0,0
7518451,1,29780,0,32,2,2,0,1,0,3,4,2,0,4
7518942,1,10760,0,26,2,1,0,1,0,3,0,2,0,2
7519711,1,15420,0,36,2,1,0,1,0,3,0,3,0,4
7519927,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
7520356,0,27750,0,31,2,1,0,1,1,3,0,3,0,0
7520356,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
7520361,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
7520380,1,21340,0,48,2,1,0,1,1,3,0,2,0,4
7520816,1,12400,0,38,2,1,0,1,0,3,4,4,0,2
7521342,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
7521534,0,28640,0,34,1,2,0,1,0,2,0,2,0,0
7521639,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
7522118,0,46110,0,32,2,1,0,1,0,3,0,1,0,0
7522419,1,19340,0,26,2,1,0,1,0,3,0,4,0,2
7523485,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
7523529,1,51170,0,26,2,1,0,1,0,3,0,3,0,4
7524009,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
7524542,1,38780,1,37,2,1,0,1,1,1,1,1,0,2
7524849,0,8840,0,36,2,2,0,1,1,1,0,4,0,0
7525065,1,27820,0,31,3,1,0,1,1,3,2,3,0,2
7525119,1,36170,0,20,2,1,1,0,0,2,4,4,0,4
7525351,0,109740,0,26,3,1,0,1,0,3,0,0,0,0
7525983,0,42810,0,23,2,1,0,1,0,0,2,2,0,0
7526504,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
7527016,0,80860,0,42,3,1,0,1,1,1,1,4,0,0
7527239,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
7527580,0,67610,0,68,2,1,1,0,1,3,4,2,0,0
7528015,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
7528686,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
7529070,0,39650,0,34,2,1,0,1,0,0,0,1,0,0
7529269,0,34410,0,21,2,1,1,0,0,1,1,2,0,0
7530195,0,9390,0,28,2,1,0,1,1,2,2,3,0,0
7530350,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
7530593,0,13660,0,22,2,1,1,0,0,0,0,1,0,0
7531906,1,60700,0,33,2,1,0,1,0,3,0,4,0,4
7532099,0,19800,0,19,2,1,1,0,0,3,0,1,0,0
7532114,1,11750,0,68,0,1,0,0,1,1,0,0,0,3
7532392,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
7532628,1,34160,0,27,3,1,0,1,0,0,0,2,0,2
7533269,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
7533643,0,31610,0,31,2,1,1,0,0,0,0,2,0,0
7534178,0,21000,0,37,2,1,0,1,0,2,0,2,0,0
7534857,1,30770,0,52,2,1,0,1,0,3,0,2,0,4
7535561,1,26290,0,29,2,1,0,1,0,1,0,2,0,3
7535747,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7535821,1,27600,0,36,2,1,0,0,0,1,4,4,1,4
7535971,0,9390,0,28,2,1,0,1,1,2,2,3,0,0
7536928,1,22490,0,30,3,2,0,1,1,0,1,3,0,3
7537506,1,13130,0,20,2,1,0,1,0,3,0,4,0,4
7537698,1,23200,0,34,2,1,0,1,0,3,0,0,0,3
7537847,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
7539772,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
7539785,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
7539956,1,40200,0,27,2,1,0,1,0,0,0,2,0,2
7540155,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
7541117,1,7010,0,40,1,1,0,1,0,0,0,2,0,2
7541457,0,27180,0,20,1,1,1,0,1,1,0,2,0,0
7542277,1,26590,0,28,2,1,0,1,0,0,3,2,0,2
7542455,1,73080,0,70,3,1,0,0,1,1,0,0,0,4
7542864,1,106230,0,38,3,2,0,0,0,0,0,4,1,4
7542884,0,65600,0,24,2,1,0,1,1,1,1,3,0,0
7543312,1,33980,0,39,1,1,0,1,1,0,0,3,0,4
7543388,1,15740,0,50,2,1,0,1,0,3,0,2,0,2
7543498,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
7544316,0,17780,0,26,0,1,1,0,1,1,0,1,0,0
7544377,0,23190,1,33,2,1,1,0,0,2,0,1,0,0
7545303,1,15420,0,36,2,1,0,1,0,3,0,3,0,4
7545747,0,33490,0,28,3,1,0,1,0,3,0,2,0,0
7545828,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
7545833,0,19870,0,21,1,2,1,0,0,0,0,2,0,0
7545878,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
7546137,1,42720,0,26,1,1,0,1,0,3,1,2,0,2
7546169,0,12090,0,47,3,1,0,1,1,1,0,0,0,0
7546518,1,13130,0,20,2,1,0,1,0,3,0,4,0,4
7546566,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
7546903,1,27600,0,36,2,1,0,0,0,1,4,4,1,4
7546967,1,15200,0,63,2,1,0,1,0,3,4,4,0,4
7547461,1,21340,0,48,2,1,0,1,1,3,0,2,0,4
7548429,1,23330,0,29,1,1,0,1,0,1,4,1,0,2
7548983,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
7549229,1,13460,0,42,2,2,0,0,0,3,1,4,0,4
7549316,0,21490,1,29,2,1,0,0,0,0,0,2,0,0
7549853,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
7550243,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
7550556,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
7551097,0,44550,1,30,3,1,0,1,0,1,0,2,0,0
7551170,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
7551212,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
7551318,1,18870,0,28,2,1,0,1,0,1,4,2,0,4
7551980,0,50030,0,29,2,1,0,1,1,3,4,2,0,0
7552744,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
7553504,0,102970,0,39,2,2,0,0,0,0,0,3,1,0
7553819,1,27790,0,21,2,1,1,0,0,1,0,2,1,3
7554175,1,12950,0,27,2,1,0,1,0,1,0,1,0,1
7554463,1,10680,0,28,2,2,0,1,0,1,0,4,0,4
7554732,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
7555020,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
7555559,0,71740,0,30,3,1,0,1,0,0,4,3,0,0
7555573,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7555970,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
7556265,0,15010,0,34,3,1,0,1,0,1,0,4,0,0
7556319,0,23020,1,31,2,1,1,0,0,0,0,2,0,0
7556441,0,23190,1,33,2,1,1,0,0,2,0,1,0,0
7556636,1,33980,0,39,1,1,0,1,1,0,0,3,0,4
7556811,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
7556926,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
7557174,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
7557461,1,30740,0,33,2,2,0,1,0,3,4,2,0,2
7557743,0,25790,0,33,1,2,0,1,1,0,0,1,0,0
7557954,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
7558257,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
7558284,0,18640,0,30,2,1,0,1,0,3,1,2,0,0
7558354,0,61430,0,58,1,1,0,0,0,0,0,4,1,0
7558959,1,20120,0,61,2,1,0,1,0,3,4,3,0,2
7559797,1,23230,0,24,2,1,1,0,0,1,0,3,0,4
7559814,1,26790,0,29,3,1,0,1,0,3,0,1,1,1
7559842,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
7560350,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
7561039,1,20580,1,33,2,1,0,1,0,3,0,2,0,2
7561268,0,24060,0,23,2,1,1,0,0,0,0,3,0,0
7561270,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
7562057,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
7562289,0,148960,0,68,3,1,0,1,1,0,0,4,0,0
7562391,0,93980,0,28,3,1,1,0,0,1,0,1,1,0
7562933,1,21340,0,48,2,1,0,1,1,3,0,2,0,4
7563125,0,44550,1,30,3,1,0,1,0,1,0,2,0,0
7563989,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
7564275,1,9090,0,36,2,1,0,1,1,3,2,4,0,4
7564625,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
7564721,0,46110,0,32,2,1,0,1,0,3,0,1,0,0
7564977,0,64680,0,52,3,1,0,1,0,1,4,0,0,0
7565088,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
7565142,0,23030,0,45,2,1,0,1,1,0,0,4,0,0
7565945,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
7566049,0,109610,0,27,2,1,0,1,0,1,3,3,0,0
7566453,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
7568236,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
7568384,1,3430,0,27,2,1,0,1,0,0,0,1,0,1
7568578,1,38120,0,23,2,1,0,1,0,3,1,1,1,4
7568746,0,145550,0,23,0,1,0,1,1,1,4,0,0,0
7568882,0,109610,0,27,2,1,0,1,0,1,3,3,0,0
7569165,0,10420,0,33,2,1,0,1,1,1,4,2,0,0
7569299,1,26970,0,32,2,2,0,1,0,3,0,2,0,2
7569469,0,47360,0,25,1,1,0,1,0,1,0,1,0,0
7569639,1,14240,0,55,3,1,0,1,0,2,4,4,0,4
7569867,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
7569965,0,27750,0,31,2,1,0,1,1,3,0,3,0,0
7570246,0,90340,0,29,3,1,1,0,0,1,1,1,0,0
7570812,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
7571045,1,34300,0,31,2,2,0,1,0,3,2,4,0,2
7571071,0,42810,0,23,2,1,0,1,0,0,2,2,0,0
7571182,1,7300,0,46,1,1,1,0,0,3,4,4,0,2
7571239,1,15770,0,20,2,1,0,1,0,1,3,1,0,1
7572068,1,24060,0,31,3,1,0,1,0,3,0,0,0,3
7572339,0,86480,0,27,2,1,0,1,0,3,0,1,0,0
7572417,1,19130,0,36,2,1,0,1,0,1,3,1,0,3
7572428,1,3380,0,52,2,1,0,1,0,0,2,4,0,4
7572746,0,39590,0,29,2,1,0,1,1,0,0,2,0,0
7572907,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
7573001,1,7830,0,26,1,2,0,1,1,3,4,2,0,2
7573097,0,19080,0,66,3,1,0,1,0,2,0,4,0,0
7573424,1,27600,0,36,2,1,0,0,0,1,4,4,1,4
7573747,0,48440,0,33,3,1,1,0,0,3,0,0,0,0
7573950,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
7574927,1,27820,0,31,3,1,0,1,1,3,2,3,0,2
7575137,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
7575330,1,61100,0,31,2,1,0,0,0,3,0,2,0,3
7575340,1,23150,0,52,1,1,0,1,0,0,0,4,0,4
7575733,0,80860,0,42,3,1,0,1,1,1,1,4,0,0
7575832,1,13820,0,28,2,1,0,1,0,3,0,2,0,1
7575997,1,17430,0,34,1,1,0,1,0,3,1,2,0,2
7576176,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
7576499,1,44390,0,33,3,1,0,1,0,1,0,4,0,1
7576595,1,37580,0,23,0,1,1,0,0,1,2,0,0,4
7577357,1,13820,0,28,2,1,0,1,0,3,0,2,0,1
7578226,1,30790,0,36,2,1,0,1,1,3,4,2,0,4
7578306,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
7578373,1,15680,0,24,1,1,1,0,0,3,1,2,0,4
7578992,0,23190,1,33,2,1,1,0,0,2,0,1,0,0
7579202,0,109610,0,27,2,1,0,1,0,1,3,3,0,0
7579300,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7579714,1,27790,0,21,2,1,1,0,0,1,0,2,1,3
7580077,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
7580384,1,11690,0,67,2,1,0,1,0,0,4,4,0,4
7580442,0,8020,0,37,2,2,0,1,0,1,0,4,0,0
7581217,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
7581451,1,18600,0,34,3,1,0,1,0,1,0,0,1,2
7582557,1,39490,0,37,1,2,0,1,1,2,0,1,0,1
7583393,0,14780,0,22,2,1,0,1,0,3,0,3,0,0
7583520,0,7950,0,53,2,1,0,1,0,0,0,1,0,0
7584398,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
7584435,1,18040,0,44,2,1,0,1,0,1,1,1,1,4
7585142,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
7585419,0,28640,0,34,1,2,0,1,0,2,0,2,0,0
7586327,1,15260,0,66,3,1,0,0,0,0,0,4,1,4
7586333,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
7586925,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
7587322,1,10070,0,22,2,1,0,1,1,1,3,2,0,1
7587343,0,17780,0,26,0,1,1,0,1,1,0,1,0,0
7587522,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
7587753,0,101270,0,44,2,1,0,0,1,3,2,2,0,0
7587879,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
7588138,0,12230,1,46,2,1,1,0,1,1,0,4,0,0
7588604,0,25700,0,21,2,1,1,0,1,3,0,2,0,0
7588859,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
7590013,1,75820,0,31,3,1,0,0,0,1,1,0,0,4
7590151,1,47960,0,56,2,1,0,0,0,2,0,4,1,4
7591130,1,19010,0,29,3,1,1,0,0,3,1,2,0,4
7591166,0,20390,0,22,2,1,0,1,0,1,0,1,0,0
7591446,1,13640,0,64,2,1,0,1,1,3,0,2,0,4
7591828,1,64190,0,44,3,2,0,0,0,0,0,4,1,4
7592042,1,12040,0,35,2,1,1,0,1,3,1,2,0,1
7593877,0,18420,0,34,2,1,0,1,1,0,0,1,0,0
7594421,1,61870,0,24,2,1,1,0,0,0,1,3,1,4
7594662,0,9510,0,27,2,1,1,0,0,1,1,1,0,0
7594743,1,25220,0,39,2,2,0,1,0,0,0,4,0,3
7594933,0,12400,0,48,1,2,0,0,1,2,1,4,0,0
7595518,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
7595765,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
7595909,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
7596063,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
7597138,1,72280,0,39,1,1,0,1,1,3,0,2,0,4
7597142,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
7597157,0,12090,0,47,3,1,0,1,1,1,0,0,0,0
7597635,1,41690,0,28,2,1,0,1,0,0,0,2,0,4
7598458,1,58480,0,24,2,1,0,1,0,2,0,2,0,1
7598652,0,22350,0,33,2,1,1,0,1,0,0,2,0,0
7598836,0,39140,1,38,2,1,0,1,0,3,4,2,0,0
7599119,1,35990,0,26,1,1,1,0,0,0,0,3,0,4
7599202,1,95660,0,31,2,1,0,1,0,3,0,2,0,2
7599382,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
7599581,1,15430,1,33,2,1,0,1,0,3,3,2,0,2
7599683,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
7600605,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
7601009,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
7601440,1,15370,0,50,2,1,0,1,0,1,4,4,0,4
7601471,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
7601527,0,40570,1,43,2,1,0,1,0,1,0,3,0,0
7602249,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
7602289,1,32130,0,25,2,1,1,0,0,1,2,1,0,3
7602433,1,60700,0,33,2,1,0,1,0,3,0,4,0,4
7602500,1,60780,0,32,2,1,0,1,1,1,0,3,0,2
7602733,1,23330,0,29,1,1,0,1,0,1,4,1,0,2
7603592,1,35990,0,26,1,1,1,0,0,0,0,3,0,4
7604847,1,15440,0,42,1,2,0,1,0,3,0,3,0,1
7605292,0,19220,0,37,1,1,0,1,0,1,0,2,0,0
7605473,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
7606620,0,27180,0,20,1,1,1,0,1,1,0,2,0,0
